0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.8,1.25,1.5,0.300,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,1.05,2.90,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,1.05,2.90,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.1,1.70,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.35,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,2.45,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.55,2.25,1.25,1.5,0.95,0.4,1.8,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,2.90,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,1.05,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,1.05,2.90,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.300,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.6,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.6,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,2.90,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,2.90,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.6,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.6,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.6,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.2,1.25,1.5,0.95,1.9,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,2.40,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,2.40,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.0,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,2.1,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
0.55,0.5,2.25,1.25,1.5,0.95,0.4,1.4,0.35,0.25,0.1,1.15,1.0,2.85,1.4,1.65
